Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
1416142.0	1016.6	469.8	1024.3	453.5	1032.0	1000.0
1416143.0	1015.7	469.8	1029.8	452.2	1038.0	996.0
1416144.0	1013.8	468.8	1027.4	452.6	1030.0	1002.0
1416145.0	1018.3	471.2	1028.3	452.0	1026.0	1001.0
1416146.0	1016.2	470.2	1027.9	453.2	1038.0	996.0
1416147.0	1017.9	470.4	1030.5	451.4	1035.0	994.0
1416148.0	1015.9	471.5	1028.5	453.5	1032.0	998.0
1416149.0	1018.6	470.4	1027.8	450.9	1036.0	991.0
1416150.0	1017.4	472.4	1028.0	454.4	1032.0	999.0
1416151.0	1015.6	473.5	1029.6	453.7	1032.0	996.0
1416152.0	1015.3	470.4	1027.4	451.9	1034.0	1002.0
1416153.0	1015.7	469.7	1028.1	452.3	1033.0	998.0
1416154.0	1014.2	469.7	1025.9	450.5	1028.0	1002.0
1416155.0	1015.2	469.0	1027.0	452.2	1043.0	1000.0
1416156.0	1012.9	471.7	1027.0	453.5	1031.0	1001.0
1416157.0	1013.2	469.3	1027.3	454.5	1033.0	996.0
1416158.0	1015.5	468.2	1026.4	453.1	1029.0	990.0
1416159.0	1014.0	470.9	1030.0	452.0	1030.0	998.0
1416160.0	1014.5	470.4	1029.1	451.3	1031.0	1004.0
1416161.0	1015.5	470.8	1029.3	453.4	1039.0	999.0
1416162.0	1018.4	470.1	1027.3	453.2	1036.0	1001.0
1416163.0	1014.3	470.4	1028.0	455.3	1034.0	997.0
1416164.0	1016.4	471.0	1028.7	453.0	1031.0	1004.0
1416165.0	1017.9	471.6	1028.9	453.9	1035.0	1002.0
1416166.0	1015.0	471.1	1029.5	454.4	1045.0	1004.0
1416167.0	1015.7	471.5	1028.1	453.3	1034.0	1003.0
1416168.0	1016.6	472.9	1029.2	453.7	1041.0	1000.0
1416169.0	1014.0	469.5	1027.7	453.9	1043.0	1013.0
1416170.0	1011.9	469.8	1028.7	452.9	1038.0	1004.0
1416171.0	1017.0	470.0	1028.5	453.9	1032.0	1006.0
1416172.0	1015.0	470.8	1027.0	456.0	1031.0	1001.0
1416173.0	1017.6	471.3	1029.2	454.0	1034.0	1001.0
1416174.0	1015.9	471.4	1027.0	452.2	1035.0	1000.0
1416175.0	1013.3	473.0	1029.4	454.1	1045.0	1005.0
1416176.0	1015.0	473.3	1028.6	453.8	1042.0	1000.0
1416177.0	1015.9	471.9	1028.9	455.8	1039.0	1003.0
1416178.0	1016.7	470.3	1027.5	453.0	1033.0	1000.0
1416179.0	1014.9	472.5	1026.8	454.0	1036.0	1004.0
1416180.0	1015.1	475.7	1026.2	453.5	1041.0	1005.0
1416181.0	1015.2	469.7	1028.4	452.5	1040.0	1005.0
1416182.0	1014.7	469.3	1027.5	454.7	1039.0	1004.0
1416183.0	1013.1	470.0	1026.9	454.9	1038.0	1001.0
1416184.0	1015.7	472.1	1029.0	455.2	1039.0	997.0
1416185.0	1016.1	471.7	1027.2	455.5	1049.0	1006.0
1416186.0	1015.6	469.8	1028.7	453.5	1042.0	1008.0
1416187.0	1015.4	472.7	1026.2	454.2	1046.0	1003.0
1416188.0	1014.4	471.4	1028.6	454.7	1041.0	1001.0
1416189.0	1015.4	469.6	1028.0	454.2	1040.0	1006.0
1416190.0	1014.9	472.9	1028.3	455.0	1036.0	1002.0
1416191.0	1013.4	469.4	1026.6	453.7	1052.0	1008.0
1416192.0	1015.0	472.5	1027.2	454.6	1041.0	1007.0
1416193.0	1017.3	470.2	1026.7	455.5	1047.0	1008.0
1416194.0	1016.3	471.2	1030.1	454.8	1040.0	1009.0
1416195.0	1014.8	469.5	1027.5	454.3	1044.0	1007.0
1416196.0	1013.2	469.8	1027.9	451.3	1043.0	1009.0
1416197.0	1017.9	470.7	1027.9	454.4	1043.0	1007.0
1416198.0	1014.9	473.9	1029.0	452.6	1042.0	1001.0
1416199.0	1016.8	470.8	1030.9	456.2	1040.0	1011.0
1416200.0	1017.3	473.8	1029.0	456.7	1048.0	1010.0
1416201.0	1015.4	469.2	1029.3	455.5	1039.0	1005.0
1416202.0	1014.6	470.5	1028.1	456.2	1047.0	1004.0
1416203.0	1014.4	469.3	1027.3	457.4	1046.0	1007.0
1416204.0	1015.4	470.1	1029.8	453.8	1036.0	1011.0
1416205.0	1014.0	472.4	1028.4	457.1	1051.0	1010.0
1416206.0	1013.6	471.5	1028.5	454.2	1041.0	1002.0
1416207.0	1018.8	473.1	1026.9	455.2	1048.0	1005.0
1416208.0	1015.8	474.0	1030.1	454.3	1038.0	1011.0
1416209.0	1014.5	471.7	1027.8	456.8	1042.0	1003.0
1416210.0	1016.6	472.7	1029.3	455.7	1046.0	1005.0
1416211.0	1014.5	472.6	1030.1	456.4	1041.0	1002.0
1416212.0	1015.2	472.6	1029.6	456.0	1052.0	1007.0
1416213.0	1014.6	473.0	1029.8	455.9	1049.0	1004.0
1416214.0	1012.1	472.2	1027.7	456.2	1053.0	1011.0
1416215.0	1012.9	474.8	1025.1	460.7	1054.0	1007.0
1416216.0	1009.4	477.2	1024.1	463.9	1042.0	1007.0
1416217.0	1008.0	483.4	1018.5	469.7	1043.0	1007.0
1416218.0	1002.8	485.6	1014.4	470.8	1043.0	1008.0
1416219.0	996.5	489.9	1010.1	475.6	1046.0	1007.0
1416220.0	992.3	497.1	1002.8	481.8	1053.0	1001.0
1416221.0	984.0	498.7	998.1	487.5	1057.0	1002.0
1416222.0	977.7	508.1	993.9	491.5	1052.0	1005.0
1416223.0	970.2	514.4	987.1	500.3	1053.0	1004.0
1416224.0	961.6	520.5	982.8	504.8	1048.0	1004.0
1416225.0	957.5	524.4	979.5	514.9	1055.0	999.0
1416226.0	954.7	532.4	975.0	521.6	1060.0	1015.0
1416227.0	950.1	539.0	966.9	523.5	1057.0	1001.0
1416228.0	947.5	538.7	965.6	529.3	1067.0	1000.0
1416229.0	948.0	541.8	964.0	530.3	1068.0	1005.0
1416230.0	945.9	546.5	963.2	533.7	1069.0	1009.0
1416231.0	949.3	545.8	960.7	533.7	1063.0	1005.0
1416232.0	951.0	547.3	959.7	537.1	1056.0	1003.0
1416233.0	953.8	546.3	963.6	535.6	1065.0	1004.0
1416234.0	954.5	545.8	964.3	534.1	1057.0	1008.0
1416235.0	956.0	544.3	969.3	534.7	1061.0	1006.0
1416236.0	958.5	544.9	968.2	532.6	1065.0	1013.0
1416237.0	959.0	540.0	973.0	533.7	1061.0	1014.0
1416238.0	961.2	539.7	973.4	531.4	1057.0	1017.0
1416239.0	961.5	537.0	972.9	529.9	1057.0	1013.0
1416240.0	961.8	540.9	976.8	528.8	1056.0	1012.0
1416241.0	959.6	539.8	979.2	525.6	1059.0	1016.0
1416242.0	962.1	536.6	978.5	526.7	1060.0	1018.0
1416243.0	960.2	538.9	978.9	522.5	1052.0	1016.0
1416244.0	957.7	538.4	981.3	525.7	1048.0	1017.0
1416245.0	960.5	539.4	980.1	524.3	1060.0	1017.0
1416246.0	959.0	538.8	978.1	522.1	1056.0	1010.0
1416247.0	959.6	538.1	980.8	523.8	1068.0	1019.0
1416248.0	960.3	535.9	981.5	521.4	1058.0	1012.0
1416249.0	962.3	535.1	982.0	519.9	1056.0	1015.0
1416250.0	963.0	536.5	982.0	521.5	1058.0	1016.0
1416251.0	961.6	533.8	984.1	520.8	1060.0	1016.0
1416252.0	963.0	534.0	982.9	520.3	1066.0	1017.0
1416253.0	965.5	533.7	982.4	518.1	1062.0	1022.0
1416254.0	963.1	533.4	986.2	520.6	1058.0	1008.0
1416255.0	964.2	533.0	983.4	519.8	1056.0	1008.0
1416256.0	963.4	533.4	984.3	520.4	1064.0	1012.0
1416257.0	962.4	533.6	983.7	520.1	1065.0	1014.0
1416258.0	962.6	533.0	982.7	519.8	1067.0	1013.0
1416259.0	966.1	531.6	985.2	519.6	1064.0	1018.0
1416260.0	963.9	534.5	986.0	522.7	1061.0	1011.0
1416261.0	964.1	533.6	985.9	521.6	1071.0	1015.0
1416262.0	964.1	532.8	985.0	520.0	1062.0	1014.0
1416263.0	965.6	532.2	983.4	520.5	1064.0	1022.0
1416264.0	963.5	532.6	983.3	522.3	1063.0	1010.0
1416265.0	965.3	532.2	983.9	521.0	1062.0	1011.0
1416266.0	965.0	535.6	982.2	522.0	1065.0	1016.0
1416267.0	963.8	534.7	983.9	519.7	1062.0	1008.0
1416268.0	965.8	533.8	983.8	522.8	1069.0	1018.0
1416269.0	965.9	534.2	982.6	522.1	1066.0	1016.0
1416270.0	966.8	534.3	982.8	519.1	1067.0	1016.0
1416271.0	963.1	533.7	982.1	522.7	1079.0	1016.0
1416272.0	964.5	532.5	981.3	521.2	1060.0	1013.0
1416273.0	963.1	534.5	981.9	518.3	1063.0	1015.0
1416274.0	965.4	534.7	981.3	521.4	1065.0	1016.0
1416275.0	964.5	533.6	981.9	521.0	1055.0	1019.0
1416276.0	964.7	532.2	982.9	520.9	1064.0	1016.0
1416277.0	965.0	533.0	982.1	520.1	1063.0	1017.0
1416278.0	965.5	532.3	983.1	521.2	1064.0	1012.0
1416279.0	963.7	532.0	984.2	520.1	1067.0	1008.0
1416280.0	963.2	532.9	982.1	522.2	1065.0	1016.0
1416281.0	961.9	531.4	984.7	524.1	1062.0	1014.0
1416282.0	963.4	533.8	980.7	523.9	1067.0	1015.0
1416283.0	965.8	531.9	983.0	523.2	1065.0	1023.0
1416284.0	964.0	533.4	984.1	523.0	1049.0	1018.0
1416285.0	965.4	536.4	981.7	521.2	1053.0	1009.0
1416286.0	964.9	534.4	983.1	520.5	1059.0	1012.0
1416287.0	964.0	533.7	983.6	522.0	1057.0	1016.0
1416288.0	962.7	533.2	982.6	522.8	1061.0	1021.0
1416289.0	965.8	533.2	982.8	521.6	1064.0	1021.0
1416290.0	964.9	535.3	983.0	520.3	1069.0	1016.0
1416291.0	964.8	534.7	984.5	523.9	1071.0	1016.0
1416292.0	962.6	535.6	980.4	521.6	1057.0	1016.0
1416293.0	962.6	532.4	982.3	521.4	1065.0	1017.0
1416294.0	964.8	533.7	981.2	520.6	1063.0	1019.0
1416295.0	964.7	531.7	981.2	524.6	1069.0	1018.0
1416296.0	963.4	533.9	980.9	521.2	1066.0	1020.0
1416297.0	964.1	534.9	981.9	520.1	1063.0	1019.0
1416298.0	962.1	532.1	982.0	522.2	1067.0	1024.0
1416299.0	964.1	534.6	981.8	522.8	1070.0	1024.0
1416300.0	963.8	531.1	982.7	525.4	1075.0	1021.0
1416301.0	964.6	535.9	982.2	525.2	1070.0	1028.0
1416302.0	965.3	534.7	982.6	525.7	1067.0	1020.0
1416303.0	963.8	534.6	979.8	524.5	1064.0	1018.0
1416304.0	964.7	533.3	981.8	524.1	1065.0	1020.0
1416305.0	962.3	533.1	981.1	525.9	1068.0	1021.0
1416306.0	965.4	533.0	981.4	523.6	1064.0	1016.0
1416307.0	963.9	536.4	982.5	525.7	1064.0	1015.0
1416308.0	961.4	533.4	982.0	526.0	1065.0	1020.0
1416309.0	960.9	534.3	980.8	522.9	1065.0	1023.0
1416310.0	964.3	534.5	983.4	523.7	1069.0	1023.0
1416311.0	963.0	534.0	981.2	524.7	1065.0	1027.0
1416312.0	962.5	534.1	984.9	524.9	1067.0	1029.0
1416313.0	962.3	533.2	981.3	524.3	1064.0	1018.0
1416314.0	965.5	534.4	980.9	525.0	1069.0	1021.0
1416315.0	965.3	534.9	980.8	526.8	1067.0	1025.0
1416316.0	964.4	533.6	979.9	523.8	1074.0	1024.0
1416317.0	965.8	534.8	982.4	524.2	1072.0	1024.0
1416318.0	962.8	535.2	981.6	527.3	1069.0	1029.0
1416319.0	965.0	533.8	980.6	524.5	1065.0	1022.0
1416320.0	962.3	535.8	981.1	525.1	1064.0	1026.0
1416321.0	962.3	535.1	980.9	527.9	1077.0	1024.0
1416322.0	961.7	533.8	981.7	525.0	1061.0	1020.0
1416323.0	963.0	533.6	981.2	524.8	1081.0	1027.0
1416324.0	961.6	534.2	982.4	525.3	1067.0	1028.0
1416325.0	963.2	536.4	980.9	523.8	1068.0	1022.0
1416326.0	962.3	536.6	983.6	524.5	1077.0	1031.0
1416327.0	964.0	533.3	980.2	524.1	1067.0	1021.0
1416328.0	965.0	533.0	981.4	524.2	1064.0	1022.0
1416329.0	964.9	533.9	981.8	524.9	1072.0	1026.0
1416330.0	965.0	534.1	981.6	525.8	1078.0	1024.0
1416331.0	963.5	537.0	980.8	526.3	1075.0	1020.0
1416332.0	963.1	537.5	981.4	526.0	1073.0	1027.0
1416333.0	959.0	535.5	983.1	526.6	1068.0	1027.0
1416334.0	963.8	534.0	981.6	525.1	1065.0	1028.0
1416335.0	964.3	536.2	982.0	526.2	1065.0	1033.0
1416336.0	961.8	535.3	983.1	523.3	1073.0	1024.0
1416337.0	963.9	535.4	983.0	525.5	1067.0	1027.0
1416338.0	963.4	534.9	980.9	524.1	1071.0	1029.0
1416339.0	964.1	536.1	981.8	528.6	1075.0	1027.0
1416340.0	962.8	535.3	981.6	523.7	1072.0	1034.0
1416341.0	964.2	536.1	982.8	526.4	1070.0	1029.0
1416342.0	963.7	534.3	982.8	526.1	1080.0	1026.0
1416343.0	959.2	536.0	980.7	523.3	1073.0	1026.0
1416344.0	963.2	535.0	980.4	525.2	1068.0	1026.0
1416345.0	965.4	533.9	981.3	526.0	1073.0	1024.0
1416346.0	963.4	534.6	982.9	528.7	1070.0	1027.0
1416347.0	961.5	536.1	982.8	527.9	1077.0	1026.0
1416348.0	963.5	537.8	980.9	528.0	1075.0	1027.0
1416349.0	964.2	534.6	979.2	525.7	1078.0	1023.0
1416350.0	959.9	536.2	978.6	526.4	1080.0	1035.0
1416351.0	961.6	535.0	980.9	526.8	1072.0	1026.0
1416352.0	964.6	535.0	979.9	525.9	1069.0	1028.0
1416353.0	962.4	532.2	979.8	527.8	1076.0	1032.0
1416354.0	962.9	536.0	982.2	529.6	1080.0	1028.0
1416355.0	962.3	535.6	980.4	527.5	1077.0	1028.0
1416356.0	965.2	534.8	982.4	529.0	1075.0	1024.0
1416357.0	963.6	534.4	982.2	527.8	1086.0	1031.0
1416358.0	962.8	535.2	980.0	524.9	1073.0	1024.0
1416359.0	965.0	535.7	981.5	529.1	1072.0	1028.0
1416360.0	963.5	535.5	981.0	528.2	1072.0	1026.0
1416361.0	965.3	533.5	981.9	527.4	1071.0	1030.0
1416362.0	964.3	536.0	979.1	528.8	1074.0	1028.0
