Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
9786799.0	989.2	548.5	977.5	543.5	1922.0	2205.0
9786800.0	976.2	550.7	964.3	545.4	1923.0	2196.0
9786801.0	959.9	549.2	953.1	550.3	1923.0	2211.0
9786802.0	949.4	551.6	944.7	550.2	1929.0	2215.0
9786803.0	942.1	553.3	933.8	550.6	1923.0	2216.0
9786804.0	936.7	552.1	928.0	553.6	1934.0	2221.0
9786805.0	932.2	554.7	923.3	556.3	1941.0	2225.0
9786806.0	933.9	552.4	923.8	560.5	1939.0	2230.0
9786807.0	935.9	552.4	924.8	558.3	1934.0	2220.0
9786808.0	940.4	551.6	932.2	561.7	1932.0	2217.0
9786809.0	946.9	551.3	936.5	559.2	1927.0	2225.0
9786810.0	951.7	549.4	943.7	560.6	1930.0	2221.0
9786811.0	962.1	547.7	955.0	558.1	1933.0	2230.0
9786812.0	970.7	550.0	964.2	558.0	1924.0	2228.0
9786813.0	978.1	546.9	967.9	560.8	1922.0	2226.0
9786814.0	983.7	548.5	974.3	550.8	1920.0	2221.0
9786815.0	988.1	546.3	979.8	551.6	1925.0	2231.0
9786816.0	993.7	544.5	987.4	549.2	1924.0	2230.0
9786817.0	997.8	544.1	989.0	550.3	1930.0	2211.0
9786818.0	998.5	543.0	993.5	544.7	1924.0	2222.0
9786819.0	1000.6	541.8	991.2	543.8	1932.0	2221.0
9786820.0	997.7	539.2	991.5	541.4	1937.0	2226.0
9786821.0	998.7	543.3	989.3	541.0	1921.0	2218.0
9786822.0	994.5	538.2	989.6	538.6	1933.0	2224.0
9786823.0	993.2	539.2	987.6	538.9	1929.0	2224.0
9786824.0	989.9	538.8	983.2	541.4	1920.0	2209.0
9786825.0	984.2	536.9	982.0	540.5	1917.0	2212.0
9786826.0	984.8	539.8	978.6	542.2	1916.0	2203.0
9786827.0	982.2	539.4	975.7	542.6	1922.0	2206.0
9786828.0	981.9	539.2	974.2	541.8	1922.0	2212.0
9786829.0	978.6	540.2	970.9	541.4	1921.0	2214.0
9786830.0	978.2	539.9	970.1	544.7	1926.0	2213.0
9786831.0	980.2	544.2	969.2	542.5	1922.0	2215.0
9786832.0	976.4	541.5	965.7	546.0	1923.0	2210.0
9786833.0	977.0	542.2	967.4	545.7	1924.0	2204.0
9786834.0	976.6	544.1	965.1	548.0	1921.0	2206.0
9786835.0	973.8	543.3	966.9	547.6	1920.0	2213.0
9786836.0	973.8	545.5	964.2	549.5	1922.0	2213.0
9786837.0	974.9	545.1	966.7	548.3	1923.0	2220.0
9786838.0	973.5	545.4	962.9	549.4	1924.0	2211.0
9786839.0	973.5	546.1	964.4	550.2	1931.0	2219.0
9786840.0	972.4	547.5	958.6	547.9	1923.0	2204.0
9786841.0	974.4	543.7	965.8	546.3	1927.0	2213.0
9786842.0	975.9	545.9	963.6	547.9	1927.0	2206.0
9786843.0	973.8	544.2	965.6	544.6	1919.0	2224.0
9786844.0	974.1	547.1	963.2	549.4	1928.0	2199.0
9786845.0	974.0	547.0	964.8	546.3	1927.0	2207.0
9786846.0	974.2	546.0	964.7	545.0	1930.0	2217.0
9786847.0	972.4	545.1	965.5	547.1	1925.0	2208.0
9786848.0	974.1	546.1	969.5	546.1	1928.0	2218.0
9786849.0	973.0	544.7	967.6	543.2	1920.0	2219.0
9786850.0	973.4	545.7	969.2	549.5	1932.0	2217.0
9786851.0	973.5	546.4	963.1	546.1	1923.0	2213.0
9786852.0	973.9	544.9	963.8	544.8	1919.0	2205.0
9786853.0	974.3	545.5	965.8	543.6	1931.0	2212.0
9786854.0	972.3	543.5	966.8	545.1	1927.0	2221.0
9786855.0	973.3	544.2	963.8	544.8	1927.0	2208.0
9786856.0	975.1	544.3	966.5	545.4	1917.0	2213.0
9786857.0	976.7	543.9	965.7	543.3	1925.0	2217.0
9786858.0	974.4	544.0	965.7	545.3	1927.0	2216.0
9786859.0	974.6	545.4	967.6	545.2	1919.0	2211.0
9786860.0	975.6	543.9	963.2	547.8	1922.0	2212.0
9786861.0	975.5	543.2	967.6	544.4	1923.0	2226.0
9786862.0	975.5	542.8	967.0	545.0	1933.0	2221.0
9786863.0	975.7	543.0	967.1	548.1	1926.0	2216.0
9786864.0	976.0	544.3	965.4	548.7	1920.0	2214.0
9786865.0	976.1	541.4	966.4	548.9	1927.0	2215.0
9786866.0	975.8	543.2	966.4	550.0	1924.0	2206.0
9786867.0	976.0	542.1	963.5	546.7	1920.0	2212.0
9786868.0	978.0	544.2	965.0	548.8	1928.0	2198.0
9786869.0	974.3	541.4	969.3	546.9	1920.0	2213.0
9786870.0	977.4	542.5	967.5	543.5	1926.0	2222.0
9786871.0	976.6	545.1	966.6	545.4	1933.0	2213.0
9786872.0	978.6	544.2	967.0	544.7	1929.0	2222.0
9786873.0	975.3	542.4	963.3	545.0	1937.0	2213.0
9786874.0	977.3	543.5	969.2	545.2	1925.0	2227.0
9786875.0	975.8	541.4	967.9	543.7	1939.0	2213.0
9786876.0	976.6	539.8	968.1	544.7	1929.0	2213.0
9786877.0	977.5	540.9	969.6	543.3	1929.0	2210.0
9786878.0	978.4	541.1	965.7	544.9	1937.0	2206.0
9786879.0	978.6	542.5	964.8	542.8	1925.0	2207.0
9786880.0	976.9	544.9	968.6	544.0	1932.0	2214.0
9786881.0	975.8	541.0	966.9	547.9	1927.0	2202.0
9786882.0	976.7	541.2	967.9	545.9	1938.0	2208.0
9786883.0	976.5	543.2	970.0	542.5	1933.0	2219.0
9786884.0	976.7	543.2	966.4	543.0	1926.0	2214.0
9786885.0	979.2	541.6	968.8	543.0	1930.0	2211.0
9786886.0	977.0	542.1	969.0	541.7	1945.0	2214.0
9786887.0	976.8	541.3	965.7	542.4	1927.0	2210.0
9786888.0	978.1	542.7	964.1	542.7	1921.0	2206.0
9786889.0	978.6	542.7	965.0	543.6	1945.0	2210.0
9786890.0	977.0	542.4	964.3	546.4	1937.0	2211.0
9786891.0	975.5	542.1	965.1	544.2	1930.0	2209.0
9786892.0	977.2	541.2	967.2	543.4	1942.0	2224.0
9786893.0	977.8	543.5	967.8	544.5	1931.0	2212.0
9786894.0	975.4	542.4	969.0	544.3	1938.0	2216.0
9786895.0	975.1	541.8	969.2	542.2	1928.0	2213.0
9786896.0	976.0	541.4	966.2	541.7	1935.0	2213.0
9786897.0	975.5	541.3	963.2	541.9	1926.0	2207.0
9786898.0	976.6	540.9	969.9	540.3	1933.0	2212.0
9786899.0	975.3	541.8	967.3	539.9	1935.0	2212.0
9786900.0	974.1	539.2	968.9	541.0	1934.0	2222.0
9786901.0	975.8	541.5	969.2	538.8	1928.0	2213.0
9786902.0	974.2	540.0	966.4	543.3	1928.0	2204.0
9786903.0	973.9	540.5	967.5	540.4	1929.0	2221.0
9786904.0	973.7	540.8	963.5	540.9	1924.0	2213.0
9786905.0	973.4	540.5	967.5	540.2	1931.0	2215.0
9786906.0	972.4	539.9	968.6	542.8	1924.0	2216.0
9786907.0	975.3	541.3	968.0	540.8	1929.0	2221.0
9786908.0	974.7	540.1	966.7	544.1	1928.0	2217.0
9786909.0	975.9	540.4	968.2	540.1	1930.0	2219.0
9786910.0	975.0	540.6	969.2	544.2	1936.0	2211.0
9786911.0	975.5	541.8	967.3	540.0	1935.0	2222.0
9786912.0	973.3	540.3	969.9	541.9	1931.0	2219.0
9786913.0	975.9	541.6	966.6	540.6	1934.0	2219.0
9786914.0	975.0	542.0	970.2	540.6	1934.0	2223.0
9786915.0	974.6	541.1	971.7	540.9	1920.0	2226.0
9786916.0	975.3	541.6	967.7	541.8	1926.0	2218.0
9786917.0	976.6	544.7	966.0	542.9	1932.0	2222.0
9786918.0	975.0	542.3	968.9	540.1	1935.0	2235.0
9786919.0	973.0	540.9	965.0	540.4	1926.0	2216.0
9786920.0	972.8	540.3	967.8	544.0	1926.0	2221.0
9786921.0	974.8	543.0	970.4	545.1	1930.0	2223.0
9786922.0	973.0	544.1	967.4	543.3	1931.0	2236.0
9786923.0	973.1	540.2	968.3	540.9	1934.0	2216.0
9786924.0	970.6	540.1	964.7	548.3	1937.0	2226.0
9786925.0	973.4	541.3	964.7	539.8	1929.0	2218.0
9786926.0	974.8	542.0	968.0	538.9	1927.0	2227.0
9786927.0	976.3	542.4	968.4	540.8	1934.0	2227.0
9786928.0	975.0	541.3	967.7	541.5	1942.0	2225.0
9786929.0	975.3	543.3	968.6	537.8	1933.0	2227.0
9786930.0	975.6	542.3	970.2	540.3	1932.0	2230.0
