Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
1070425.0	1038.3	457.8	1020.9	456.2	1230.0	1204.0
1070426.0	1034.2	458.5	1021.6	454.6	1216.0	1196.0
1070427.0	1036.3	458.3	1020.9	454.7	1220.0	1197.0
1070428.0	1036.8	458.0	1020.2	454.2	1219.0	1192.0
1070429.0	1037.3	458.1	1019.2	454.5	1216.0	1199.0
1070430.0	1035.5	458.9	1018.4	454.4	1222.0	1199.0
1070431.0	1035.3	457.1	1020.2	455.5	1228.0	1201.0
1070432.0	1036.8	457.5	1021.0	455.8	1217.0	1207.0
1070433.0	1036.4	458.6	1018.7	456.4	1221.0	1195.0
1070434.0	1035.1	457.1	1019.9	456.5	1227.0	1205.0
1070435.0	1036.9	457.1	1017.8	455.4	1217.0	1197.0
1070436.0	1036.8	460.2	1018.9	452.9	1226.0	1194.0
1070437.0	1037.2	459.3	1020.4	454.7	1221.0	1194.0
1070438.0	1034.6	458.1	1019.7	454.6	1225.0	1197.0
1070439.0	1035.1	456.7	1019.5	456.2	1226.0	1196.0
1070440.0	1034.6	458.4	1018.7	456.9	1216.0	1200.0
1070441.0	1034.4	457.0	1020.7	454.6	1219.0	1198.0
1070442.0	1034.9	458.7	1018.1	455.8	1225.0	1194.0
1070443.0	1035.6	456.8	1017.7	455.3	1218.0	1200.0
1070444.0	1035.1	457.8	1018.7	457.0	1221.0	1204.0
1070445.0	1037.5	457.3	1021.3	455.7	1220.0	1196.0
1070446.0	1033.4	459.8	1016.9	455.9	1226.0	1204.0
1070447.0	1033.7	457.1	1018.6	457.0	1225.0	1201.0
1070448.0	1034.1	460.4	1022.0	455.6	1223.0	1201.0
1070449.0	1034.6	458.2	1020.1	458.6	1218.0	1205.0
1070450.0	1035.8	457.3	1018.8	458.1	1227.0	1199.0
1070451.0	1038.0	457.2	1017.8	460.8	1223.0	1204.0
1070452.0	1037.9	458.7	1017.6	459.0	1223.0	1202.0
1070453.0	1034.6	457.9	1018.6	459.6	1227.0	1210.0
1070454.0	1037.2	458.8	1019.3	459.0	1221.0	1200.0
1070455.0	1036.9	458.8	1020.7	462.5	1227.0	1208.0
1070456.0	1037.1	458.9	1018.3	459.1	1219.0	1205.0
1070457.0	1033.3	458.3	1020.5	459.8	1218.0	1200.0
1070458.0	1030.1	457.0	1017.1	461.8	1222.0	1205.0
1070459.0	1037.2	458.8	1017.0	459.9	1226.0	1203.0
1070460.0	1036.6	457.8	1018.4	461.5	1224.0	1208.0
1070461.0	1036.4	458.5	1019.8	461.3	1223.0	1206.0
1070462.0	1035.6	459.5	1019.5	463.1	1220.0	1204.0
1070463.0	1038.7	457.7	1020.3	459.8	1233.0	1206.0
1070464.0	1036.6	458.0	1018.1	463.9	1222.0	1203.0
1070465.0	1034.8	458.6	1021.1	460.2	1216.0	1202.0
1070466.0	1035.3	458.8	1018.0	460.2	1221.0	1205.0
1070467.0	1036.9	458.8	1018.6	461.3	1224.0	1200.0
1070468.0	1035.2	458.3	1019.3	460.0	1229.0	1202.0
1070469.0	1034.0	458.7	1021.7	462.6	1222.0	1205.0
1070470.0	1034.9	461.2	1018.3	462.3	1220.0	1208.0
1070471.0	1032.9	462.1	1019.2	463.4	1217.0	1204.0
1070472.0	1031.4	463.0	1015.7	466.2	1233.0	1207.0
1070473.0	1028.9	464.2	1012.6	465.8	1232.0	1207.0
1070474.0	1022.6	466.6	1010.8	464.1	1238.0	1195.0
1070475.0	1016.2	473.5	1008.7	471.2	1226.0	1204.0
1070476.0	1006.8	474.9	1001.2	473.8	1222.0	1208.0
1070477.0	1001.3	480.9	994.0	478.3	1229.0	1206.0
1070478.0	991.0	484.4	987.8	489.3	1227.0	1216.0
1070479.0	982.7	492.2	980.6	491.6	1226.0	1205.0
1070480.0	973.4	499.4	971.5	496.9	1232.0	1208.0
1070481.0	965.1	505.3	966.0	507.3	1244.0	1209.0
1070482.0	957.4	510.6	956.2	515.5	1240.0	1208.0
1070483.0	949.9	516.3	951.8	522.6	1242.0	1215.0
1070484.0	948.5	520.8	945.6	532.8	1251.0	1215.0
1070485.0	942.1	527.8	939.6	535.2	1238.0	1212.0
1070486.0	941.6	530.7	937.3	536.6	1245.0	1220.0
1070487.0	939.9	531.5	935.9	540.1	1247.0	1214.0
1070488.0	942.2	533.8	933.9	547.2	1242.0	1220.0
1070489.0	944.0	533.6	938.4	547.5	1243.0	1214.0
1070490.0	946.2	536.0	939.5	544.0	1240.0	1225.0
1070491.0	947.4	537.3	940.2	543.2	1241.0	1218.0
1070492.0	952.9	535.5	941.2	545.3	1235.0	1220.0
1070493.0	957.1	534.7	943.3	543.2	1244.0	1220.0
1070494.0	960.0	537.0	944.9	540.2	1241.0	1219.0
1070495.0	963.3	532.4	948.2	541.3	1247.0	1225.0
1070496.0	960.3	533.4	951.7	540.8	1245.0	1225.0
1070497.0	962.5	536.3	952.2	541.5	1242.0	1219.0
1070498.0	964.0	532.6	953.2	538.5	1234.0	1224.0
1070499.0	962.6	531.2	956.1	535.9	1245.0	1227.0
1070500.0	963.3	532.1	956.8	538.2	1243.0	1232.0
1070501.0	962.7	535.1	955.8	537.1	1247.0	1225.0
1070502.0	964.0	529.4	959.8	534.9	1249.0	1230.0
1070503.0	965.3	531.8	956.5	533.3	1241.0	1227.0
1070504.0	963.1	533.3	956.3	531.2	1250.0	1215.0
1070505.0	963.3	530.2	960.2	532.6	1244.0	1219.0
1070506.0	964.0	530.8	956.0	534.0	1248.0	1223.0
1070507.0	965.0	532.6	957.6	531.3	1247.0	1225.0
1070508.0	963.6	533.2	960.6	532.1	1240.0	1228.0
1070509.0	965.6	529.6	958.4	531.1	1241.0	1221.0
1070510.0	966.3	528.2	957.7	530.4	1246.0	1219.0
1070511.0	966.4	529.8	959.0	531.1	1239.0	1231.0
1070512.0	965.1	530.4	960.6	530.9	1238.0	1217.0
1070513.0	968.5	527.4	960.5	529.8	1237.0	1220.0
1070514.0	965.5	526.6	962.0	530.6	1229.0	1220.0
1070515.0	965.6	528.3	961.0	531.8	1238.0	1216.0
1070516.0	966.2	524.9	960.4	530.3	1243.0	1216.0
1070517.0	963.4	525.4	961.3	529.5	1246.0	1221.0
1070518.0	967.8	525.4	961.7	528.7	1239.0	1217.0
1070519.0	964.4	526.1	960.5	528.8	1237.0	1208.0
1070520.0	965.5	525.7	959.7	529.6	1243.0	1216.0
1070521.0	967.1	526.0	961.8	531.6	1234.0	1216.0
1070522.0	964.5	527.3	959.1	529.0	1243.0	1213.0
1070523.0	965.7	526.2	959.3	530.8	1235.0	1214.0
1070524.0	964.6	526.0	958.9	530.5	1245.0	1217.0
1070525.0	962.9	526.0	958.4	529.6	1238.0	1217.0
1070526.0	961.4	527.7	958.1	532.3	1231.0	1214.0
1070527.0	965.0	528.5	956.6	529.8	1243.0	1223.0
1070528.0	966.7	527.5	959.3	529.3	1241.0	1212.0
1070529.0	962.9	526.3	959.7	532.1	1230.0	1214.0
1070530.0	963.8	528.5	958.7	532.7	1237.0	1221.0
1070531.0	965.0	526.0	958.3	532.3	1234.0	1218.0
1070532.0	967.9	527.8	958.3	531.2	1237.0	1211.0
1070533.0	964.0	528.0	959.3	530.6	1240.0	1211.0
1070534.0	963.9	526.8	960.2	532.5	1234.0	1220.0
1070535.0	963.8	526.6	959.2	533.6	1239.0	1215.0
1070536.0	963.1	526.8	957.5	532.8	1231.0	1206.0
1070537.0	965.2	527.8	959.0	530.5	1233.0	1218.0
1070538.0	962.7	527.9	957.5	530.7	1231.0	1211.0
1070539.0	963.8	527.3	958.1	531.6	1240.0	1214.0
1070540.0	961.4	527.2	957.3	532.8	1238.0	1212.0
1070541.0	961.8	527.1	960.4	533.5	1246.0	1217.0
1070542.0	962.7	526.8	958.6	535.1	1228.0	1213.0
1070543.0	964.2	527.1	960.2	534.0	1240.0	1214.0
1070544.0	962.9	527.8	959.4	532.9	1239.0	1216.0
1070545.0	963.5	529.4	961.0	535.2	1240.0	1214.0
1070546.0	965.2	526.6	959.3	534.4	1232.0	1221.0
1070547.0	961.7	526.9	961.0	536.5	1240.0	1211.0
1070548.0	963.9	525.2	958.9	536.9	1241.0	1214.0
1070549.0	962.7	526.7	960.6	533.4	1241.0	1219.0
1070550.0	965.8	528.0	960.0	534.9	1231.0	1210.0
1070551.0	966.0	526.7	958.9	536.6	1236.0	1216.0
1070552.0	963.2	526.4	958.8	535.4	1240.0	1216.0
1070553.0	963.8	525.9	959.4	533.9	1245.0	1211.0
1070554.0	961.5	527.9	959.0	535.2	1247.0	1216.0
1070555.0	962.7	526.9	958.6	536.1	1233.0	1215.0
1070556.0	964.8	526.7	958.7	535.8	1234.0	1223.0
1070557.0	960.4	527.2	957.1	536.0	1227.0	1217.0
1070558.0	962.9	527.0	958.0	535.1	1244.0	1215.0
1070559.0	961.1	527.1	957.6	535.4	1234.0	1210.0
1070560.0	962.4	527.2	960.3	534.5	1240.0	1217.0
1070561.0	962.6	526.4	959.4	536.6	1239.0	1212.0
1070562.0	961.1	528.9	956.0	536.4	1243.0	1212.0
1070563.0	959.4	526.1	956.4	536.1	1230.0	1215.0
1070564.0	963.2	525.2	959.5	537.2	1235.0	1215.0
1070565.0	964.7	530.3	957.2	536.2	1232.0	1209.0
1070566.0	961.8	527.6	957.5	536.8	1239.0	1212.0
1070567.0	962.2	529.4	957.5	536.1	1244.0	1208.0
1070568.0	962.6	527.8	957.3	538.7	1237.0	1212.0
1070569.0	959.6	526.6	955.7	536.7	1230.0	1222.0
1070570.0	964.5	524.6	958.3	534.3	1235.0	1214.0
1070571.0	962.1	530.0	958.2	536.4	1242.0	1211.0
1070572.0	961.8	527.0	958.2	536.0	1239.0	1218.0
1070573.0	960.7	527.7	958.9	535.8	1235.0	1215.0
1070574.0	962.2	528.3	957.3	536.7	1227.0	1212.0
1070575.0	962.7	527.3	956.7	536.6	1237.0	1213.0
1070576.0	962.6	527.4	957.9	538.4	1238.0	1210.0
1070577.0	960.7	524.8	956.7	536.7	1237.0	1214.0
1070578.0	961.7	526.9	958.1	536.2	1235.0	1213.0
1070579.0	961.0	526.2	958.3	538.3	1232.0	1206.0
1070580.0	960.8	527.5	958.3	537.6	1240.0	1214.0
1070581.0	961.7	528.4	959.0	541.0	1243.0	1214.0
1070582.0	960.8	528.3	956.7	540.0	1230.0	1208.0
1070583.0	962.1	527.4	955.5	538.5	1231.0	1214.0
1070584.0	963.1	528.0	958.4	536.8	1226.0	1207.0
1070585.0	959.5	526.2	955.5	537.5	1234.0	1214.0
1070586.0	963.5	528.2	956.5	537.1	1233.0	1208.0
1070587.0	960.9	528.9	955.7	537.0	1228.0	1202.0
1070588.0	960.0	528.7	956.3	538.3	1232.0	1207.0
1070589.0	961.0	528.4	958.2	538.8	1241.0	1214.0
1070590.0	959.8	526.9	957.4	539.8	1241.0	1222.0
1070591.0	964.0	527.2	956.9	540.6	1244.0	1203.0
1070592.0	962.1	526.4	956.9	538.7	1239.0	1209.0
1070593.0	960.7	526.3	957.2	540.1	1237.0	1212.0
1070594.0	964.3	529.4	956.0	535.6	1242.0	1220.0
1070595.0	963.4	529.2	957.7	541.0	1233.0	1210.0
1070596.0	962.0	522.9	956.1	539.3	1236.0	1213.0
1070597.0	961.8	530.0	956.5	538.2	1238.0	1206.0
1070598.0	964.3	527.8	956.4	537.6	1236.0	1209.0
1070599.0	965.2	529.7	956.9	538.0	1233.0	1206.0
1070600.0	962.4	526.0	956.9	536.5	1241.0	1201.0
1070601.0	958.2	527.7	956.7	536.8	1238.0	1206.0
1070602.0	965.9	527.4	957.0	540.2	1232.0	1214.0
1070603.0	963.8	526.8	956.4	540.0	1238.0	1208.0
1070604.0	961.2	527.4	955.9	539.6	1234.0	1208.0
1070605.0	962.0	528.1	956.5	540.7	1243.0	1205.0
1070606.0	962.0	527.6	957.7	538.7	1230.0	1209.0
1070607.0	963.5	532.0	957.9	537.4	1227.0	1216.0
1070608.0	959.9	529.4	958.7	541.3	1238.0	1209.0
1070609.0	960.8	529.6	959.5	539.8	1238.0	1218.0
1070610.0	962.0	527.3	959.0	540.1	1241.0	1214.0
1070611.0	962.1	528.6	956.8	541.4	1249.0	1216.0
1070612.0	964.3	526.7	957.9	540.7	1233.0	1210.0
1070613.0	961.6	528.9	958.9	542.1	1240.0	1220.0
1070614.0	963.0	529.1	957.3	540.6	1246.0	1215.0
1070615.0	961.3	528.4	958.4	541.5	1235.0	1213.0
1070616.0	963.1	528.4	958.1	540.1	1235.0	1212.0
1070617.0	961.9	528.3	957.7	540.3	1237.0	1212.0
1070618.0	962.9	528.7	958.1	542.6	1241.0	1211.0
1070619.0	963.1	529.2	957.5	538.0	1235.0	1206.0
1070620.0	964.2	528.2	955.3	540.4	1233.0	1208.0
1070621.0	962.8	529.6	957.5	540.3	1234.0	1215.0
1070622.0	962.2	530.0	958.3	538.7	1242.0	1212.0
1070623.0	963.2	529.0	958.6	540.9	1244.0	1216.0
1070624.0	961.2	529.3	958.0	539.2	1244.0	1211.0
1070625.0	962.7	529.8	955.5	539.2	1239.0	1208.0
1070626.0	964.8	529.8	957.8	541.9	1248.0	1213.0
1070627.0	964.9	529.6	956.5	540.4	1234.0	1216.0
1070628.0	963.7	527.0	957.3	543.9	1238.0	1215.0
1070629.0	963.2	532.5	959.3	539.8	1242.0	1208.0
1070630.0	962.3	529.8	956.4	541.4	1237.0	1220.0
1070631.0	961.0	530.5	958.0	541.8	1244.0	1213.0
1070632.0	960.7	528.7	957.6	541.5	1242.0	1216.0
1070633.0	960.4	526.6	959.4	542.1	1245.0	1213.0
1070634.0	959.7	528.4	957.8	541.4	1235.0	1223.0
1070635.0	960.0	529.0	959.0	541.0	1235.0	1216.0
1070636.0	962.9	529.0	958.4	542.8	1241.0	1213.0
1070637.0	961.4	528.3	957.6	541.3	1240.0	1213.0
1070638.0	963.1	530.6	957.9	541.2	1243.0	1219.0
1070639.0	960.8	531.0	957.1	541.2	1241.0	1211.0
1070640.0	959.4	526.9	957.7	542.0	1250.0	1211.0
1070641.0	960.5	528.4	958.6	542.4	1234.0	1213.0
1070642.0	962.8	531.3	959.1	542.2	1239.0	1216.0
1070643.0	963.7	528.9	958.6	541.5	1253.0	1211.0
1070644.0	964.0	528.3	958.7	541.0	1234.0	1214.0
1070645.0	964.8	529.3	957.2	542.7	1239.0	1206.0
1070646.0	963.0	528.3	956.2	542.7	1246.0	1213.0
1070647.0	963.8	529.3	956.8	540.9	1234.0	1208.0
1070648.0	963.4	527.8	957.2	542.1	1237.0	1207.0
1070649.0	962.5	527.9	957.6	545.2	1241.0	1213.0
1070650.0	960.7	528.7	958.2	543.5	1244.0	1216.0
1070651.0	964.8	528.7	957.2	542.0	1246.0	1219.0
1070652.0	960.8	528.7	958.3	540.4	1244.0	1220.0
1070653.0	959.0	527.8	956.4	544.7	1239.0	1215.0
1070654.0	962.7	526.8	959.5	542.5	1240.0	1211.0
1070655.0	958.9	529.3	958.6	544.8	1247.0	1215.0
1070656.0	962.0	528.2	958.5	543.2	1239.0	1216.0
1070657.0	962.9	528.6	955.8	542.7	1238.0	1218.0
1070658.0	961.9	529.9	956.3	544.4	1226.0	1214.0
1070659.0	963.8	529.8	959.2	545.2	1239.0	1215.0
1070660.0	962.4	529.0	957.9	543.5	1238.0	1210.0
1070661.0	964.3	530.8	958.6	545.0	1244.0	1212.0
1070662.0	962.4	531.8	958.2	544.3	1241.0	1212.0
1070663.0	962.6	528.3	959.3	544.0	1231.0	1216.0
1070664.0	960.6	529.6	956.8	542.3	1237.0	1213.0
1070665.0	963.6	529.9	958.2	542.5	1246.0	1208.0
1070666.0	963.6	529.2	957.2	547.1	1234.0	1211.0
1070667.0	960.5	528.3	957.0	544.6	1236.0	1210.0
1070668.0	959.3	529.4	956.8	543.3	1244.0	1213.0
1070669.0	960.9	530.7	956.6	543.0	1243.0	1213.0
1070670.0	960.6	528.6	955.5	544.7	1241.0	1216.0
1070671.0	960.7	527.2	956.5	544.4	1242.0	1207.0
1070672.0	963.1	531.6	958.6	541.7	1239.0	1208.0
1070673.0	964.4	529.3	956.0	544.1	1235.0	1209.0
1070674.0	961.0	531.1	955.2	541.1	1240.0	1208.0
1070675.0	961.3	530.7	957.4	542.4	1240.0	1218.0
1070676.0	963.7	528.3	955.5	542.6	1240.0	1200.0
1070677.0	962.5	530.4	957.2	542.6	1242.0	1210.0
1070678.0	963.9	529.4	955.6	544.5	1229.0	1202.0
1070679.0	962.2	528.8	955.7	541.6	1244.0	1213.0
1070680.0	963.3	526.8	957.8	540.3	1240.0	1211.0
1070681.0	964.2	531.1	955.2	546.7	1246.0	1213.0
1070682.0	963.7	529.2	958.0	544.4	1239.0	1214.0
1070683.0	963.4	529.4	957.2	542.2	1239.0	1216.0
1070684.0	961.8	529.2	957.7	544.1	1244.0	1217.0
1070685.0	960.7	527.2	958.4	544.5	1243.0	1216.0
1070686.0	961.9	529.5	957.7	544.2	1238.0	1213.0
1070687.0	960.8	527.4	957.8	545.9	1241.0	1215.0
1070688.0	962.7	527.5	958.0	545.5	1240.0	1215.0
1070689.0	961.4	528.9	956.1	544.9	1247.0	1224.0
1070690.0	959.9	526.2	956.5	545.0	1235.0	1216.0
1070691.0	959.7	528.2	955.9	545.2	1244.0	1214.0
1070692.0	960.7	527.2	956.8	544.6	1249.0	1218.0
1070693.0	962.9	527.9	957.6	545.3	1242.0	1209.0
1070694.0	960.2	528.3	958.3	545.1	1248.0	1217.0
1070695.0	961.3	531.2	957.5	544.7	1233.0	1212.0
1070696.0	961.1	530.4	956.6	545.1	1238.0	1207.0
1070697.0	961.0	531.2	955.4	544.8	1239.0	1201.0
1070698.0	962.9	528.3	957.1	545.1	1248.0	1213.0
1070699.0	960.0	529.6	956.3	543.7	1243.0	1207.0
1070700.0	960.1	529.8	957.9	544.6	1244.0	1216.0
1070701.0	962.4	529.3	956.5	546.9	1245.0	1214.0
1070702.0	963.3	529.3	958.2	544.8	1237.0	1210.0
1070703.0	961.6	529.9	957.8	543.1	1234.0	1209.0
1070704.0	963.0	529.7	956.5	543.0	1239.0	1208.0
1070705.0	961.3	527.7	956.6	543.2	1236.0	1207.0
1070706.0	960.1	529.9	955.6	545.8	1242.0	1210.0
1070707.0	960.5	530.1	956.3	545.4	1250.0	1210.0
1070708.0	961.3	530.0	959.0	542.1	1242.0	1211.0
1070709.0	958.9	528.1	957.4	546.4	1239.0	1213.0
1070710.0	960.9	528.6	958.2	545.8	1229.0	1209.0
1070711.0	962.6	531.2	957.8	544.8	1228.0	1207.0
1070712.0	959.1	529.4	957.6	546.4	1245.0	1211.0
1070713.0	960.0	526.3	957.6	544.4	1241.0	1202.0
1070714.0	957.3	530.7	956.6	544.5	1241.0	1214.0
1070715.0	960.8	528.9	957.4	542.2	1247.0	1208.0
1070716.0	960.5	529.0	959.0	547.6	1238.0	1211.0
1070717.0	959.5	528.2	957.7	545.2	1242.0	1217.0
1070718.0	957.1	529.9	956.1	548.3	1236.0	1211.0
1070719.0	961.4	529.3	959.1	545.9	1235.0	1211.0
1070720.0	958.7	529.3	957.5	545.1	1235.0	1205.0
1070721.0	963.4	530.9	957.5	544.1	1238.0	1213.0
1070722.0	959.2	530.7	955.8	545.0	1243.0	1213.0
1070723.0	961.0	531.7	958.3	547.1	1231.0	1210.0
1070724.0	961.8	528.7	957.8	545.7	1236.0	1212.0
1070725.0	961.0	531.9	959.2	544.4	1241.0	1211.0
1070726.0	959.3	528.4	958.0	546.8	1246.0	1216.0
1070727.0	958.9	528.8	959.9	545.5	1244.0	1215.0
1070728.0	958.9	529.6	957.6	546.2	1229.0	1208.0
1070729.0	959.9	529.4	959.9	544.9	1247.0	1210.0
1070730.0	957.5	529.6	959.7	546.0	1238.0	1212.0
1070731.0	958.3	531.2	960.4	545.0	1230.0	1207.0
1070732.0	959.9	529.6	960.3	546.4	1236.0	1213.0
1070733.0	960.0	526.9	959.7	546.7	1241.0	1217.0
1070734.0	957.8	531.7	958.8	547.9	1242.0	1210.0
1070735.0	959.6	531.5	958.8	547.3	1243.0	1215.0
1070736.0	961.4	530.8	960.8	543.6	1241.0	1214.0
1070737.0	958.5	530.3	958.9	546.4	1231.0	1215.0
1070738.0	959.1	530.1	959.0	547.3	1237.0	1210.0
1070739.0	960.6	528.1	959.3	548.7	1238.0	1212.0
1070740.0	959.9	529.0	960.1	547.8	1241.0	1214.0
1070741.0	959.3	529.4	959.4	549.2	1242.0	1218.0
1070742.0	958.1	533.0	958.1	547.6	1239.0	1205.0
1070743.0	958.1	530.0	959.1	545.8	1234.0	1209.0
1070744.0	958.8	532.2	956.2	545.8	1241.0	1212.0
1070745.0	958.3	532.0	959.8	547.5	1243.0	1210.0
1070746.0	958.6	530.8	956.8	548.1	1243.0	1210.0
1070747.0	959.7	533.7	958.6	546.2	1230.0	1213.0
1070748.0	957.7	530.5	959.6	548.6	1239.0	1217.0
1070749.0	958.0	529.1	962.2	546.8	1241.0	1208.0
1070750.0	959.8	531.8	959.0	547.9	1241.0	1214.0
1070751.0	959.6	528.5	960.0	548.1	1240.0	1213.0
1070752.0	959.6	533.1	959.6	548.7	1239.0	1215.0
1070753.0	960.1	532.9	961.4	548.1	1238.0	1216.0
1070754.0	959.5	529.5	960.3	548.1	1236.0	1209.0
1070755.0	960.5	531.6	961.7	550.6	1242.0	1213.0
1070756.0	959.8	527.0	960.3	548.2	1245.0	1209.0
1070757.0	959.9	531.3	959.9	545.9	1229.0	1210.0
1070758.0	959.5	532.6	958.1	548.7	1241.0	1207.0
1070759.0	960.5	530.0	958.6	545.6	1242.0	1215.0
1070760.0	957.5	531.5	961.5	550.9	1240.0	1210.0
1070761.0	959.6	533.7	958.3	547.9	1241.0	1211.0
1070762.0	959.6	533.6	958.9	548.1	1242.0	1211.0
1070763.0	961.6	532.0	956.5	547.8	1236.0	1210.0
1070764.0	961.2	532.6	958.1	546.6	1241.0	1207.0
1070765.0	958.6	533.0	957.8	549.5	1235.0	1212.0
1070766.0	959.8	532.2	958.6	548.6	1239.0	1216.0
1070767.0	958.5	527.9	957.6	549.0	1237.0	1208.0
1070768.0	960.2	531.1	960.5	547.2	1244.0	1207.0
1070769.0	959.3	529.6	957.4	547.9	1235.0	1217.0
1070770.0	960.9	531.7	958.2	548.3	1231.0	1207.0
1070771.0	959.6	531.8	956.7	549.3	1237.0	1216.0
1070772.0	960.8	531.2	958.8	547.2	1237.0	1204.0
1070773.0	956.8	533.0	959.2	549.8	1234.0	1214.0
1070774.0	957.2	528.7	957.8	549.0	1236.0	1208.0
1070775.0	957.4	530.8	956.4	548.3	1232.0	1209.0
1070776.0	960.6	531.0	959.7	549.3	1241.0	1211.0
1070777.0	955.4	531.3	958.5	547.9	1234.0	1215.0
1070778.0	958.9	530.4	959.6	549.8	1235.0	1211.0
1070779.0	958.4	529.8	958.8	547.8	1233.0	1207.0
1070780.0	959.1	531.5	957.6	547.5	1237.0	1207.0
1070781.0	959.8	534.5	958.3	549.5	1237.0	1201.0
1070782.0	959.0	529.5	959.4	550.1	1245.0	1211.0
1070783.0	958.8	532.5	958.4	550.2	1234.0	1203.0
1070784.0	959.5	528.7	958.1	551.8	1241.0	1216.0
1070785.0	957.2	528.7	957.7	551.2	1243.0	1212.0
1070786.0	958.2	531.7	956.1	548.5	1236.0	1205.0
1070787.0	957.0	530.0	959.1	549.6	1236.0	1214.0
1070788.0	957.7	532.7	957.8	549.3	1239.0	1208.0
1070789.0	956.3	530.1	957.9	551.0	1241.0	1213.0
1070790.0	956.8	533.3	957.8	548.9	1237.0	1210.0
1070791.0	958.5	533.6	960.4	551.4	1243.0	1206.0
1070792.0	959.9	531.8	958.4	547.2	1239.0	1210.0
1070793.0	957.7	530.1	960.5	546.2	1234.0	1212.0
1070794.0	958.0	532.5	959.4	548.3	1232.0	1217.0
1070795.0	957.7	531.9	958.4	549.8	1239.0	1211.0
1070796.0	959.6	531.7	958.8	547.9	1236.0	1206.0
1070797.0	956.8	530.1	959.6	549.5	1247.0	1208.0
1070798.0	957.3	530.5	960.1	548.9	1224.0	1209.0
1070799.0	956.3	529.7	958.3	550.7	1245.0	1212.0
1070800.0	959.8	530.9	956.8	546.3	1238.0	1205.0
1070801.0	956.7	533.7	958.5	550.5	1232.0	1210.0
1070802.0	956.1	531.3	958.8	551.5	1243.0	1209.0
1070803.0	959.5	531.1	959.4	548.0	1232.0	1201.0
1070804.0	957.5	529.7	959.3	549.8	1243.0	1213.0
1070805.0	957.5	533.0	959.2	550.9	1232.0	1210.0
1070806.0	959.7	531.7	959.1	551.2	1226.0	1213.0
1070807.0	957.8	532.0	957.7	548.3	1243.0	1213.0
1070808.0	956.2	531.4	958.5	547.1	1241.0	1210.0
1070809.0	959.1	531.3	958.4	547.5	1236.0	1208.0
1070810.0	956.1	531.5	959.3	548.5	1240.0	1208.0
1070811.0	959.7	528.9	957.9	549.1	1237.0	1206.0
