Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
881633.0	1008.6	538.4	957.8	502.2	1206.0	1100.0
881634.0	1009.4	538.4	957.0	501.6	1204.0	1095.0
881635.0	1010.4	537.5	960.4	502.3	1210.0	1097.0
881636.0	1013.0	537.4	958.3	503.0	1211.0	1102.0
881637.0	1010.5	539.6	959.0	499.8	1206.0	1101.0
881638.0	1010.2	538.0	958.6	502.4	1204.0	1096.0
881639.0	1009.5	538.1	959.5	502.8	1213.0	1107.0
881640.0	1010.4	540.1	957.9	498.7	1207.0	1106.0
881641.0	1009.8	541.8	956.6	500.9	1213.0	1097.0
881642.0	1009.8	539.4	958.4	501.3	1210.0	1096.0
881643.0	1012.5	537.8	956.6	500.0	1213.0	1103.0
881644.0	1010.1	538.7	956.1	500.9	1207.0	1102.0
881645.0	1011.6	539.4	956.7	501.3	1209.0	1098.0
881646.0	1008.8	538.7	958.1	499.3	1212.0	1102.0
881647.0	1011.4	538.4	955.3	500.5	1212.0	1102.0
881648.0	1009.4	538.2	957.0	502.0	1205.0	1098.0
881649.0	1012.2	540.4	957.4	504.9	1210.0	1096.0
881650.0	1010.8	539.4	956.0	499.7	1206.0	1101.0
881651.0	1009.0	540.5	958.5	501.8	1208.0	1106.0
881652.0	1013.8	539.7	956.5	502.7	1209.0	1101.0
881653.0	1009.6	540.0	956.7	500.4	1207.0	1103.0
881654.0	1009.4	538.3	956.6	502.5	1210.0	1101.0
881655.0	1011.2	538.2	957.4	500.3	1209.0	1100.0
881656.0	1012.9	541.3	958.1	504.3	1206.0	1101.0
881657.0	1009.8	538.9	957.4	499.3	1211.0	1097.0
881658.0	1012.0	542.5	956.9	500.0	1209.0	1096.0
881659.0	1010.6	539.0	958.6	502.2	1214.0	1104.0
881660.0	1008.6	537.5	957.6	502.2	1208.0	1100.0
881661.0	1010.2	542.0	957.0	501.2	1205.0	1100.0
881662.0	1010.4	539.2	956.6	498.8	1207.0	1098.0
881663.0	1011.9	538.4	957.0	502.2	1198.0	1097.0
881664.0	1008.5	541.0	956.8	500.9	1210.0	1098.0
881665.0	1010.7	541.3	957.2	501.2	1205.0	1101.0
881666.0	1008.8	539.3	959.0	501.6	1203.0	1096.0
881667.0	1010.5	540.3	955.0	500.8	1205.0	1104.0
881668.0	1010.3	540.0	957.2	505.0	1216.0	1103.0
881669.0	1009.1	541.7	956.1	505.1	1209.0	1101.0
881670.0	1010.9	540.8	959.2	499.2	1208.0	1105.0
881671.0	1012.4	541.5	957.0	501.3	1207.0	1098.0
881672.0	1008.4	538.9	957.5	501.7	1213.0	1100.0
881673.0	1010.5	540.6	959.4	500.9	1207.0	1104.0
881674.0	1009.2	538.5	958.9	503.2	1211.0	1104.0
881675.0	1011.2	540.6	957.7	500.7	1211.0	1100.0
881676.0	1010.4	539.3	956.6	503.5	1213.0	1105.0
881677.0	1012.5	539.9	958.4	502.2	1218.0	1102.0
881678.0	1007.3	542.6	956.4	501.5	1200.0	1093.0
881679.0	1010.3	540.2	956.6	499.6	1208.0	1096.0
881680.0	1009.2	542.1	957.0	501.4	1215.0	1101.0
881681.0	1010.9	544.3	956.9	499.9	1216.0	1101.0
881682.0	1011.3	538.5	956.1	499.6	1211.0	1098.0
881683.0	1010.3	538.8	957.2	500.4	1211.0	1101.0
881684.0	1010.9	540.8	956.5	503.5	1208.0	1103.0
881685.0	1013.0	538.0	956.7	500.5	1223.0	1109.0
881686.0	1012.1	538.6	956.5	502.6	1213.0	1105.0
881687.0	1011.4	541.4	957.8	503.1	1206.0	1098.0
881688.0	1010.5	541.5	956.4	500.3	1212.0	1105.0
881689.0	1009.9	540.8	959.1	503.4	1212.0	1106.0
881690.0	1012.0	540.1	957.0	502.7	1210.0	1105.0
881691.0	1009.2	539.9	956.4	502.0	1206.0	1099.0
881692.0	1010.1	540.1	957.2	502.1	1200.0	1104.0
881693.0	1009.0	539.1	958.3	502.8	1205.0	1113.0
881694.0	1009.9	537.3	958.0	502.5	1206.0	1107.0
881695.0	1011.5	540.2	958.0	505.1	1199.0	1111.0
881696.0	1009.1	539.3	959.1	501.7	1210.0	1102.0
881697.0	1009.0	539.5	956.7	501.5	1205.0	1103.0
881698.0	1011.5	537.9	959.2	499.5	1203.0	1104.0
881699.0	1012.0	541.7	958.0	503.7	1203.0	1105.0
881700.0	1009.1	541.4	958.7	503.4	1213.0	1106.0
881701.0	1010.2	542.7	955.9	502.3	1206.0	1103.0
881702.0	1007.3	539.5	957.6	504.4	1202.0	1101.0
881703.0	1009.2	540.8	957.5	501.9	1210.0	1110.0
881704.0	1010.0	541.5	958.4	501.3	1216.0	1109.0
881705.0	1006.6	541.1	958.8	501.7	1208.0	1107.0
881706.0	1007.5	541.9	959.4	502.3	1209.0	1104.0
881707.0	1010.8	538.6	960.8	502.3	1209.0	1108.0
881708.0	1010.6	540.5	958.8	502.1	1214.0	1106.0
881709.0	1010.3	540.3	957.7	503.7	1203.0	1107.0
881710.0	1009.7	541.5	959.2	502.6	1202.0	1106.0
881711.0	1007.4	540.0	957.8	502.9	1208.0	1113.0
881712.0	1008.0	540.3	957.2	501.3	1205.0	1109.0
881713.0	1010.1	539.8	959.2	503.4	1206.0	1109.0
881714.0	1007.5	537.8	958.5	502.6	1210.0	1106.0
881715.0	1008.3	538.4	957.8	502.1	1211.0	1111.0
881716.0	1009.2	538.3	958.9	500.8	1204.0	1104.0
881717.0	1007.1	539.7	956.6	502.0	1212.0	1111.0
881718.0	1009.0	539.8	958.5	504.3	1209.0	1111.0
881719.0	1008.1	542.3	958.1	500.3	1214.0	1101.0
881720.0	1009.0	539.6	957.8	501.2	1211.0	1110.0
881721.0	1013.9	541.4	958.9	501.8	1212.0	1112.0
881722.0	1009.6	540.2	959.4	503.5	1214.0	1112.0
881723.0	1009.0	543.3	960.4	502.2	1207.0	1110.0
881724.0	1008.5	539.5	960.0	503.5	1204.0	1112.0
881725.0	1009.9	539.2	961.1	503.1	1209.0	1112.0
881726.0	1008.0	543.4	958.5	503.5	1210.0	1113.0
881727.0	1009.6	542.5	956.6	500.1	1212.0	1108.0
881728.0	1009.0	538.1	957.9	503.8	1210.0	1114.0
881729.0	1006.1	537.9	958.7	502.2	1203.0	1108.0
881730.0	1011.5	538.4	957.9	501.2	1209.0	1109.0
881731.0	1009.0	541.8	959.4	503.5	1204.0	1114.0
881732.0	1010.7	541.7	957.5	500.2	1206.0	1100.0
881733.0	1009.0	539.6	959.0	500.9	1205.0	1106.0
881734.0	1009.9	539.4	957.8	501.3	1208.0	1108.0
881735.0	1011.0	542.9	957.9	501.9	1206.0	1107.0
881736.0	1007.4	542.6	956.4	501.1	1209.0	1109.0
881737.0	1010.9	542.9	958.5	501.2	1212.0	1105.0
881738.0	1009.2	541.4	958.6	500.8	1203.0	1100.0
881739.0	1010.3	543.2	959.6	501.0	1203.0	1100.0
881740.0	1007.4	542.3	958.6	500.3	1207.0	1104.0
881741.0	1008.6	541.7	958.9	502.0	1206.0	1102.0
881742.0	1010.7	541.9	959.4	503.8	1201.0	1095.0
