Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
9736945.0	969.7	551.1	965.9	564.4	1665.0	1920.0
9736946.0	967.9	550.2	967.2	568.6	1658.0	1915.0
9736947.0	968.1	549.0	964.7	566.7	1674.0	1920.0
9736948.0	968.1	549.2	967.3	570.5	1669.0	1910.0
9736949.0	970.0	550.6	963.7	567.8	1666.0	1916.0
9736950.0	970.6	549.3	967.6	571.5	1671.0	1913.0
9736951.0	970.9	551.5	964.5	569.5	1662.0	1924.0
9736952.0	970.0	548.8	966.8	566.5	1677.0	1929.0
9736953.0	968.4	552.4	969.4	564.0	1672.0	1934.0
9736954.0	970.6	550.6	967.5	568.2	1664.0	1917.0
9736955.0	970.7	547.5	964.0	569.5	1668.0	1912.0
9736956.0	971.1	549.9	968.4	566.3	1669.0	1924.0
9736957.0	971.2	549.8	969.8	568.8	1675.0	1933.0
9736958.0	971.9	550.2	966.4	568.8	1673.0	1923.0
9736959.0	969.8	550.3	966.1	563.9	1666.0	1915.0
9736960.0	969.6	549.5	968.7	565.3	1662.0	1924.0
9736961.0	969.5	549.6	965.4	567.5	1658.0	1909.0
9736962.0	967.9	549.7	965.5	565.5	1671.0	1933.0
9736963.0	971.4	549.8	964.9	568.3	1675.0	1901.0
9736964.0	970.9	550.4	966.5	567.3	1664.0	1917.0
9736965.0	969.6	547.3	965.3	569.3	1671.0	1912.0
9736966.0	970.8	549.6	965.1	569.1	1673.0	1921.0
9736967.0	970.0	550.3	960.1	567.9	1658.0	1911.0
9736968.0	969.6	551.0	965.1	567.9	1671.0	1920.0
9736969.0	971.5	548.8	968.0	567.0	1674.0	1919.0
9736970.0	970.6	550.5	962.7	570.1	1671.0	1920.0
9736971.0	972.4	552.8	965.1	567.3	1664.0	1925.0
9736972.0	971.7	550.7	963.0	569.2	1675.0	1921.0
9736973.0	972.4	550.3	964.5	571.2	1674.0	1917.0
9736974.0	968.9	551.0	966.1	571.9	1675.0	1922.0
9736975.0	968.5	550.3	963.4	566.2	1668.0	1922.0
9736976.0	969.8	551.4	965.6	568.8	1674.0	1922.0
9736977.0	970.4	550.3	962.5	567.7	1667.0	1918.0
9736978.0	969.4	553.1	965.7	569.9	1672.0	1922.0
9736979.0	970.5	550.2	964.9	569.0	1675.0	1924.0
9736980.0	969.9	551.8	964.4	569.1	1678.0	1935.0
9736981.0	971.5	551.6	964.2	570.7	1677.0	1921.0
9736982.0	970.1	551.0	962.6	567.9	1669.0	1923.0
9736983.0	968.8	551.1	965.2	570.9	1673.0	1923.0
9736984.0	971.0	550.5	963.5	569.5	1675.0	1936.0
9736985.0	968.5	550.7	963.8	571.6	1671.0	1923.0
9736986.0	970.1	550.3	964.6	568.2	1670.0	1930.0
9736987.0	969.4	551.4	965.3	567.9	1681.0	1933.0
9736988.0	969.4	549.3	965.9	571.3	1673.0	1922.0
9736989.0	969.4	550.3	964.9	569.1	1677.0	1932.0
9736990.0	971.5	550.5	962.5	569.8	1676.0	1933.0
9736991.0	968.4	552.3	967.3	568.0	1687.0	1939.0
9736992.0	970.1	550.7	965.9	565.9	1683.0	1923.0
9736993.0	971.5	549.9	964.9	568.4	1686.0	1930.0
9736994.0	969.8	551.0	964.3	567.5	1682.0	1939.0
9736995.0	970.9	550.1	964.0	570.5	1670.0	1921.0
9736996.0	968.7	550.7	966.6	567.7	1681.0	1931.0
9736997.0	970.4	550.8	969.4	567.2	1676.0	1939.0
9736998.0	970.5	549.5	966.1	566.7	1687.0	1938.0
9736999.0	970.7	549.7	964.4	567.2	1685.0	1953.0
9737000.0	967.9	551.0	969.0	569.5	1689.0	1940.0
9737001.0	969.0	551.0	964.0	568.8	1684.0	1930.0
9737002.0	969.9	549.1	964.4	567.5	1674.0	1936.0
9737003.0	969.6	548.3	964.7	572.0	1679.0	1925.0
9737004.0	970.5	550.4	964.7	570.0	1693.0	1941.0
9737005.0	970.8	549.9	964.9	569.4	1675.0	1929.0
9737006.0	969.8	551.4	964.2	572.5	1682.0	1933.0
9737007.0	969.4	549.6	965.6	569.7	1682.0	1938.0
9737008.0	969.8	549.4	962.9	567.8	1691.0	1946.0
9737009.0	970.6	549.2	965.8	568.0	1686.0	1935.0
9737010.0	970.4	548.3	964.9	571.5	1689.0	1940.0
9737011.0	967.8	549.1	962.4	570.7	1681.0	1935.0
9737012.0	968.7	548.4	966.7	568.1	1683.0	1943.0
9737013.0	968.2	547.3	967.3	571.1	1687.0	1945.0
9737014.0	970.3	550.1	965.2	568.1	1693.0	1942.0
9737015.0	970.1	548.5	967.4	569.1	1696.0	1939.0
9737016.0	969.2	549.3	970.3	568.9	1690.0	1951.0
9737017.0	969.4	545.9	966.5	566.3	1694.0	1946.0
9737018.0	971.2	548.5	963.2	566.7	1692.0	1945.0
9737019.0	971.8	546.5	969.1	571.5	1697.0	1949.0
9737020.0	972.2	547.7	966.5	564.8	1694.0	1945.0
9737021.0	969.4	549.2	968.2	571.5	1703.0	1942.0
9737022.0	973.2	550.9	962.7	569.1	1695.0	1957.0
9737023.0	970.9	549.3	968.4	569.4	1692.0	1944.0
9737024.0	971.1	549.9	967.4	568.8	1692.0	1954.0
9737025.0	973.3	548.9	965.0	570.4	1708.0	1958.0
9737026.0	971.2	549.1	963.2	568.4	1694.0	1951.0
9737027.0	971.6	550.0	970.6	569.3	1702.0	1958.0
9737028.0	971.3	548.3	967.8	572.5	1698.0	1959.0
9737029.0	973.1	550.9	968.3	570.5	1692.0	1961.0
9737030.0	970.6	549.1	968.5	569.7	1695.0	1940.0
9737031.0	969.1	548.5	966.0	567.4	1691.0	1955.0
9737032.0	969.6	548.0	963.5	566.6	1701.0	1947.0
9737033.0	967.5	548.4	964.9	564.5	1695.0	1952.0
9737034.0	967.2	542.7	964.0	563.2	1693.0	1951.0
9737035.0	965.0	541.1	963.1	561.0	1696.0	1948.0
9737036.0	963.7	540.4	964.5	557.3	1694.0	1939.0
9737037.0	961.7	539.0	961.3	555.1	1693.0	1940.0
9737038.0	961.6	536.6	958.9	555.1	1691.0	1937.0
9737039.0	959.0	534.1	960.2	550.0	1714.0	1948.0
9737040.0	957.3	533.1	957.5	549.7	1698.0	1944.0
9737041.0	954.6	531.2	954.6	547.7	1699.0	1946.0
9737042.0	956.6	529.8	953.4	547.3	1709.0	1943.0
9737043.0	953.6	526.8	952.0	547.9	1709.0	1946.0
9737044.0	956.0	526.7	952.9	546.3	1702.0	1947.0
9737045.0	957.3	527.6	953.5	544.7	1700.0	1946.0
9737046.0	954.7	527.8	955.7	546.1	1710.0	1947.0
9737047.0	955.9	525.8	954.3	547.2	1704.0	1946.0
9737048.0	960.1	527.9	958.3	547.2	1705.0	1957.0
9737049.0	960.5	528.6	961.1	549.7	1709.0	1955.0
9737050.0	963.6	531.0	957.3	549.1	1706.0	1946.0
9737051.0	963.2	531.6	958.9	550.2	1692.0	1947.0
9737052.0	967.2	531.5	963.5	551.3	1703.0	1948.0
9737053.0	967.1	534.1	960.6	554.8	1699.0	1945.0
9737054.0	969.6	533.2	962.3	554.9	1703.0	1940.0
9737055.0	970.6	534.5	966.8	554.6	1703.0	1949.0
9737056.0	968.9	535.2	966.0	553.9	1704.0	1958.0
9737057.0	970.0	536.3	966.4	554.3	1702.0	1956.0
9737058.0	970.0	538.0	963.4	556.1	1707.0	1955.0
9737059.0	971.0	538.4	962.0	557.7	1695.0	1951.0
9737060.0	968.7	537.9	963.8	553.2	1709.0	1950.0
9737061.0	968.0	537.6	961.4	556.3	1712.0	1952.0
9737062.0	966.5	536.7	962.4	556.9	1708.0	1957.0
9737063.0	964.2	534.7	961.8	554.8	1712.0	1960.0
9737064.0	965.8	539.0	956.3	558.3	1711.0	1951.0
9737065.0	966.4	539.4	960.6	553.1	1717.0	1949.0
9737066.0	965.0	536.5	960.6	555.6	1709.0	1962.0
9737067.0	965.4	536.6	960.0	554.6	1710.0	1955.0
9737068.0	963.8	536.3	961.9	554.5	1711.0	1961.0
9737069.0	962.9	536.4	958.9	554.1	1711.0	1952.0
9737070.0	965.3	535.9	961.6	554.5	1707.0	1954.0
9737071.0	963.3	534.1	960.4	551.1	1718.0	1962.0
9737072.0	964.3	535.7	959.9	555.4	1722.0	1957.0
9737073.0	966.5	534.8	960.1	553.5	1713.0	1963.0
9737074.0	965.0	535.9	959.9	550.3	1710.0	1957.0
9737075.0	964.4	533.8	960.3	554.3	1717.0	1949.0
9737076.0	963.9	532.5	958.2	550.0	1715.0	1959.0
9737077.0	964.8	533.9	958.8	554.0	1722.0	1961.0
9737078.0	963.1	533.5	959.9	551.2	1720.0	1960.0
9737079.0	964.8	533.7	960.7	551.5	1717.0	1962.0
9737080.0	963.3	532.8	959.6	552.6	1716.0	1957.0
